Actual RouteID,CustID,Longitude,Latitude
RT004004RouteTypeC,28195514,-80.774337,34.9882
RT012012RouteTypeC,28196197,-80.728886,35.317786
RT007007RouteTypeA,28197662,-80.845314,35.240299
RT002002RouteTypeA,28198547,-80.528074,34.990768
RT015015RouteTypeB,28199259,-80.761162,35.285846
RT002002RouteTypeA,28200987,-80.721345,35.117593
RT001001RouteTypeA,28202456,-80.851939,35.054099
RT001001RouteTypeC,28203496,-80.320012,35.103685
RT004004RouteTypeB,28206107,-81.15923,35.216048
RT006006RouteTypeA,28208556,-80.861066,35.23038
RT006006RouteTypeC,28209907,-80.941547,35.129152
RT004004RouteTypeA,28210706,NULL,NULL
RT005005RouteTypeA,28211775,-80.851206,35.169909
RT001001RouteTypeC,28212129,-80.452474,34.877074
RT001001RouteTypeA,28213371,-80.85194,35.054119
RT006006RouteTypeA,28215136,-80.845177,35.230964
RT005005RouteTypeA,28216550,-80.827849,35.150823
RT004004RouteTypeA,28217157,-80.89104,35.085944
RT008008RouteTypeA,28218260,-80.850346,35.353584
RT006006RouteTypeA,2821927,-80.81691,35.220296
RT017017RouteTypeB,2822028,-80.713143,35.335816
RT007007RouteTypeC,28221114,-80.890829,35.225028
RT017017RouteTypeB,28223714,-80.78805,35.375028
RT004004RouteTypeA,28225594,-80.87667,35.179024
RT007007RouteTypeB,28226857,-80.972861,35.160387
RT003003RouteTypeA,28227267,-81.037593,35.242663
RT002002RouteTypeA,28228533,-80.72181,35.117007
RT011011RouteTypeC,28230257,-80.837857,35.268399
RT008008RouteTypeA,28231273,-80.778326,35.375661
RT008008RouteTypeA,2823352,-80.833835,35.413302
RT002002RouteTypeA,2823622,-80.719634,35.118829
RT004004RouteTypeA,28237754,-80.933207,35.13821
RT005005RouteTypeC,28238563,-81.092714,35.153008
RT004004RouteTypeA,28239336,NULL,NULL
RT003003RouteTypeA,28241383,-81.160929,35.312618
RT002002RouteTypeC,28242713,-81.501148,35.42889
RT007007RouteTypeA,28247204,-80.767991,35.273161
RT001001RouteTypeA,2824870,-80.766366,35.051039
RT007007RouteTypeC,2824968,-80.888355,35.25381
RT008008RouteTypeA,28251893,-80.857851,35.481221
RT014014RouteTypeB,28252845,-80.737212,35.258049
RT002002RouteTypeC,28253222,-81.618566,35.51078
RT004004RouteTypeA,28260716,-80.880723,35.186843
RT006006RouteTypeA,28261318,-80.854179,35.222181
RT003003RouteTypeA,28265339,-81.068749,35.250548
RT001001RouteTypeA,28266526,-80.76641,35.051267
RT017017RouteTypeB,28267774,-80.73323,35.370857
RT008008RouteTypeC,28269310,-80.847606,35.464499
RT002002RouteTypeC,28270612,-81.501843,35.425111
RT003003RouteTypeA,28271173,-81.037882,35.241715
RT005005RouteTypeA,28272413,-80.785648,35.1939
RT005005RouteTypeA,28274457,-80.823879,35.156091
RT002002RouteTypeA,28275454,-80.57828,35.020549
RT001001RouteTypeA,28277814,NULL,NULL
RT006006RouteTypeA,28278823,NULL,NULL
RT006006RouteTypeA,28279307,-80.856443,35.222466
RT004004RouteTypeA,28280115,NULL,NULL
RT002002RouteTypeA,28282552,-80.550009,34.980977
RT003003RouteTypeB,28283970,-80.766399,35.051269
RT005005RouteTypeA,28284647,-80.847318,35.174851
RT007007RouteTypeB,28285710,-80.939429,35.151029
RT003003RouteTypeC,28286211,-81.193525,35.266971
RT011011RouteTypeB,28288578,-80.866022,35.200317
RT004004RouteTypeC,28289683,-80.635522,35.062663
RT004004RouteTypeC,28290364,-80.543665,34.997183
RT009009RouteTypeC,28291146,-80.734547,35.201285
RT007007RouteTypeC,28292583,-80.880318,35.237058
RT006006RouteTypeC,28293913,-80.878812,35.164415
RT012012RouteTypeC,28294829,-80.78622,35.372446
RT008008RouteTypeC,28295900,-80.859234,35.304066
RT006006RouteTypeC,28296668,-80.956003,35.119878
RT009009RouteTypeC,28297484,-80.646163,35.180132
RT009009RouteTypeC,28298207,-80.728931,35.12085
RT006006RouteTypeC,28299467,-80.868552,35.092091
RT005005RouteTypeC,28300616,-81.169427,35.234349
RT005005RouteTypeC,28301369,-81.045211,35.251435
RT002002RouteTypeC,28302238,-81.535267,35.277888
RT005005RouteTypeC,28303452,-81.139849,35.279237
RT005005RouteTypeA,28306959,NULL,NULL
RT003003RouteTypeA,28307796,-81.108395,35.224814
RT008008RouteTypeA,28308578,-80.785751,35.385263
RT003003RouteTypeA,28309379,-80.918603,35.190348
RT005005RouteTypeA,28312598,-80.852056,35.199551
RT002002RouteTypeA,28313246,-80.653707,35.176178
RT011011RouteTypeB,28315311,NULL,NULL
RT005005RouteTypeA,28316454,-80.848458,35.174487
RT002002RouteTypeA,28317210,-80.707429,35.125831
RT001001RouteTypeA,28318959,-80.850945,35.02798
RT006006RouteTypeA,2832021,-80.842779,35.228362
RT011011RouteTypeC,28321383,-80.854418,35.267966
RT005005RouteTypeA,28322610,-80.86909,35.200436
RT003003RouteTypeA,2832394,-81.200219,35.259654
RT001001RouteTypeA,28324783,-80.860468,35.089147
RT002002RouteTypeA,28325792,-80.655086,35.176119
RT006006RouteTypeA,28326258,-80.847242,35.224924
RT003003RouteTypeA,2832877,-80.979965,35.156381
RT001001RouteTypeA,283290,-80.818593,35.062012
RT008008RouteTypeA,28330130,-80.873438,35.48538
RT006006RouteTypeA,28332572,-80.836181,35.226044
RT006006RouteTypeC,28333241,-80.87762,35.137202
RT007007RouteTypeA,2833440,-80.796784,35.250206
RT006006RouteTypeA,28335498,-80.863991,35.203281
RT002002RouteTypeA,28336897,-80.650151,35.050638
RT002002RouteTypeA,28341919,-80.677814,35.067474
RT008008RouteTypeA,28342908,-80.851181,35.352549
RT001001RouteTypeB,28344594,-81.526107,35.27471
RT004004RouteTypeA,28346151,-80.872194,35.088387
RT004004RouteTypeB,28347842,-81.171198,35.231683
RT004004RouteTypeA,28351331,-80.8773,35.080945
RT005005RouteTypeA,28352180,NULL,NULL
RT003003RouteTypeA,28353927,-80.878068,35.223921
RT004004RouteTypeA,28354356,NULL,NULL
RT004004RouteTypeA,28355961,-80.832447,35.146502
RT002002RouteTypeA,28356379,NULL,NULL
RT005005RouteTypeB,28358742,-81.036993,35.223874
RT003003RouteTypeC,28359384,-81.386035,35.210013
RT001001RouteTypeA,28360911,-80.768632,35.052709
RT006006RouteTypeA,28363719,-80.846675,35.226302
RT008008RouteTypeA,28367193,-80.874741,35.48776
RT006006RouteTypeA,28368318,-80.815623,35.220093
RT003003RouteTypeA,28369750,-80.982341,35.165426
RT005005RouteTypeA,28372400,-80.812654,35.220341
RT004004RouteTypeA,28373110,-80.985014,35.102921
RT007007RouteTypeB,28374550,-80.969294,35.163423
RT001001RouteTypeA,28376768,-80.750143,34.923538
RT007007RouteTypeA,28377539,NULL,NULL
RT001001RouteTypeA,283793,-80.80612,35.035309
RT002002RouteTypeB,28380318,-80.642966,35.046009
RT003003RouteTypeA,28382969,-80.972819,35.169088
RT008008RouteTypeA,28383880,-80.888188,35.487524
RT003003RouteTypeA,28386497,-81.077326,35.258631
RT003003RouteTypeA,28387297,NULL,NULL
RT006006RouteTypeC,28388802,-80.876753,35.153336
RT004004RouteTypeC,28389585,-80.577492,34.959595
RT004004RouteTypeC,28390179,-80.693514,35.021219
RT001001RouteTypeA,28391315,-80.766574,35.050889
RT001001RouteTypeA,28396762,NULL,NULL
RT003003RouteTypeA,28397594,-81.159047,35.21677
RT015015RouteTypeB,28399782,-80.77096,35.263117
RT001001RouteTypeC,28400947,-80.454967,34.982394
RT001001RouteTypeA,28403805,NULL,NULL
RT004004RouteTypeA,28404652,-80.875786,35.143098
RT002002RouteTypeA,28406745,-80.720643,35.117074
RT002002RouteTypeA,28407406,NULL,NULL
RT001001RouteTypeA,28410963,-80.766471,35.051445
RT007007RouteTypeA,28412294,NULL,NULL
RT008008RouteTypeA,28413409,NULL,NULL
RT008008RouteTypeA,28414328,-80.868101,35.458582
RT002002RouteTypeC,28415554,NULL,NULL
RT006006RouteTypeA,28416435,NULL,NULL
RT003003RouteTypeB,28420466,-80.847139,35.040238
RT010010RouteTypeC,28421123,-80.753984,35.248265
RT002002RouteTypeA,28422287,NULL,NULL
RT007007RouteTypeA,28425520,-80.806117,35.246731
RT002002RouteTypeA,2842652,NULL,NULL
RT004004RouteTypeA,28427492,NULL,NULL
RT001001RouteTypeA,28429272,NULL,NULL
RT015015RouteTypeB,28431228,NULL,NULL
RT003003RouteTypeA,28432650,NULL,NULL
RT004004RouteTypeC,28434386,-80.540773,34.981078
RT004004RouteTypeB,28437586,NULL,NULL
RT008008RouteTypeA,28438725,NULL,NULL
RT011011RouteTypeB,28439106,NULL,NULL
RT002002RouteTypeC,28440573,NULL,NULL
RT002002RouteTypeA,28441254,NULL,NULL
RT010010RouteTypeB,28445252,-80.799797,35.177813
RT002002RouteTypeA,28446386,NULL,NULL
RT006006RouteTypeA,28447914,NULL,NULL
RT005005RouteTypeC,28453875,NULL,NULL
RT005005RouteTypeA,28455915,NULL,NULL
RT008008RouteTypeC,28456128,NULL,NULL
RT001001RouteTypeC,2845786,NULL,NULL
RT012012RouteTypeC,28458795,NULL,NULL
RT001001RouteTypeA,28459617,NULL,NULL
RT006006RouteTypeA,2846652,NULL,NULL
RT008008RouteTypeC,2846963,NULL,NULL
RT003003RouteTypeA,28470377,NULL,NULL
RT004004RouteTypeA,28471117,NULL,NULL
RT001001RouteTypeB,28473386,NULL,NULL
RT007007RouteTypeA,28474494,NULL,NULL
RT005005RouteTypeA,2847537,NULL,NULL
RT008008RouteTypeA,28476122,NULL,NULL
RT001001RouteTypeC,28477180,NULL,NULL
RT003003RouteTypeA,28478420,NULL,NULL
RT008008RouteTypeA,28480685,NULL,NULL
RT016016RouteTypeB,28481727,NULL,NULL
RT002002RouteTypeB,28482356,NULL,NULL
RT005005RouteTypeA,28484740,NULL,NULL
RT008008RouteTypeA,28485951,NULL,NULL
RT002002RouteTypeA,28486156,NULL,NULL
RT003003RouteTypeB,28487654,NULL,NULL
RT008008RouteTypeA,28488304,NULL,NULL
RT006006RouteTypeA,28489837,NULL,NULL
RT005005RouteTypeA,28490947,NULL,NULL
RT002002RouteTypeA,28491463,NULL,NULL
RT005005RouteTypeA,28492922,NULL,NULL
RT002002RouteTypeC,28493996,NULL,NULL
RT002002RouteTypeA,28495510,NULL,NULL
RT002002RouteTypeA,28496882,NULL,NULL
RT007007RouteTypeA,28497844,NULL,NULL
RT004004RouteTypeA,28500986,NULL,NULL
RT004004RouteTypeA,28502732,NULL,NULL
RT008008RouteTypeA,28504454,NULL,NULL
RT008008RouteTypeA,2850584,NULL,NULL
RT005005RouteTypeA,28506247,NULL,NULL
RT003003RouteTypeA,28507636,NULL,NULL
RT004004RouteTypeC,28508359,NULL,NULL
RT002002RouteTypeC,28509262,NULL,NULL
RT003003RouteTypeA,28510572,NULL,NULL
RT001001RouteTypeA,28511932,NULL,NULL
RT007007RouteTypeA,28512391,NULL,NULL
RT003003RouteTypeC,28513934,NULL,NULL
RT003003RouteTypeC,28514422,NULL,NULL
RT005005RouteTypeA,28523773,NULL,NULL
RT005005RouteTypeA,28530147,NULL,NULL
RT007007RouteTypeA,28531199,NULL,NULL
RT008008RouteTypeA,2853232,NULL,NULL
RT003003RouteTypeA,28534705,NULL,NULL
RT003003RouteTypeA,28535745,NULL,NULL
RT003003RouteTypeA,28537230,NULL,NULL
RT005005RouteTypeA,28538841,NULL,NULL
RT001001RouteTypeA,28539816,NULL,NULL
RT002002RouteTypeA,28540739,NULL,NULL
RT006006RouteTypeA,28541603,NULL,NULL
RT006006RouteTypeA,28542759,NULL,NULL
RT004004RouteTypeC,28543501,NULL,NULL
RT001001RouteTypeB,28545240,NULL,NULL
RT007007RouteTypeB,28546609,NULL,NULL
RT005005RouteTypeC,2854756,NULL,NULL
RT001001RouteTypeA,28548716,NULL,NULL
RT002002RouteTypeC,2854978,NULL,NULL
RT006006RouteTypeA,2855044,NULL,NULL
RT008008RouteTypeA,28552114,NULL,NULL
RT007007RouteTypeA,28553845,NULL,NULL
RT005005RouteTypeA,28554222,NULL,NULL
RT001001RouteTypeA,28555215,NULL,NULL
RT003003RouteTypeC,28556359,NULL,NULL
RT005005RouteTypeC,28557535,NULL,NULL
RT003003RouteTypeA,28558286,NULL,NULL
RT002002RouteTypeC,28560654,NULL,NULL
RT005005RouteTypeA,28561298,NULL,NULL
RT013013RouteTypeB,28562964,NULL,NULL
RT004004RouteTypeA,28563762,NULL,NULL
RT002002RouteTypeA,28564346,NULL,NULL
RT003003RouteTypeC,28565543,NULL,NULL
RT003003RouteTypeA,28566536,NULL,NULL
RT001001RouteTypeA,28567692,NULL,NULL
RT005005RouteTypeC,28763883,-81.133384,35.213853
RT003003RouteTypeA,28801109,NULL,NULL
RT008008RouteTypeA,2895437,-80.867089,35.505757
RT002002RouteTypeC,29606252,-81.496093,35.272239
RT003003RouteTypeC,30002762,-81.394057,35.384425
RT003003RouteTypeC,30003212,-81.368533,35.38641
RT001001RouteTypeB,30004436,-81.395811,35.374984
RT003003RouteTypeC,30006403,-81.367895,35.386024
RT003003RouteTypeC,3000848,-81.340332,35.398657
RT003003RouteTypeC,30009305,-81.388633,35.379307
RT003003RouteTypeC,30010696,-81.361231,35.386501
RT003003RouteTypeC,30011215,-81.381461,35.382081
RT001001RouteTypeB,30014936,-81.341469,35.401597
RT003003RouteTypeC,30015650,-81.357125,35.3956
RT003003RouteTypeC,30016942,-81.367884,35.385696
RT004004RouteTypeA,30024645,-80.876357,35.153732
RT002002RouteTypeA,30028608,-80.522623,34.986144
RT002002RouteTypeA,30030452,-80.526818,34.985865
RT007007RouteTypeA,30031287,-80.778163,35.257744
RT007007RouteTypeA,30033926,-80.76222,35.211685
RT004004RouteTypeC,30034475,-80.55747,34.974583
RT001001RouteTypeA,30036728,-80.744152,34.92511
RT008008RouteTypeA,30039117,-80.841929,35.348667
RT010010RouteTypeC,30040545,-80.776135,35.237697
RT004004RouteTypeA,30041797,-80.894485,35.133542
RT010010RouteTypeC,30044258,-80.775266,35.227435
RT001001RouteTypeA,30050177,-80.85376,35.055896
RT006006RouteTypeC,30063703,-80.868076,35.093657
RT002002RouteTypeA,30064547,-80.525391,34.986712
RT005005RouteTypeA,30065252,-80.783495,35.213
RT002002RouteTypeA,30077470,-80.539022,34.993548
RT003003RouteTypeA,30087255,-81.115421,35.257558
RT003003RouteTypeC,30089219,-81.215895,35.259805
RT003003RouteTypeA,30090910,-81.176523,35.262311
RT007007RouteTypeA,30101731,-80.767954,35.266258
RT004004RouteTypeA,30102420,-80.876427,35.143261
RT007007RouteTypeA,30106178,-80.767027,35.279887
RT006006RouteTypeA,30108261,-80.872394,35.211417
RT002002RouteTypeA,30110488,-80.501475,34.990647
RT008008RouteTypeA,30112167,-80.843118,35.429838
RT006006RouteTypeC,3011329,-80.892271,35.135514
RT012012RouteTypeC,30115852,-80.767641,35.269982
RT007007RouteTypeC,30119518,-80.961208,35.171758
RT006006RouteTypeA,30120320,-80.841366,35.228149
RT008008RouteTypeC,30151970,-80.856478,35.477889
RT002002RouteTypeA,30153740,-80.554494,34.998724
RT008008RouteTypeA,30175364,-80.85321,35.496121
RT001001RouteTypeA,30176341,-80.74081,34.924412
RT003003RouteTypeA,31150519,-80.89103,35.178244
RT001001RouteTypeA,3117649,NULL,NULL
RT001001RouteTypeB,CHAR793,-80.7107,35.4162
RT001001RouteTypeA,CHAR805,-80.7107,35.4162
RT001001RouteTypeC,CHAR586,-80.7107,35.4162
RT002002RouteTypeB,CHAR362,-80.7107,35.4162
RT002002RouteTypeA,CHAR552,-80.7107,35.4162
RT002002RouteTypeC,CHAR237,-80.7107,35.4162
RT003003RouteTypeB,CHAR570,-80.7107,35.4162
RT003003RouteTypeA,CHAR889,-80.7107,35.4162
RT003003RouteTypeC,CHAR954,-80.7107,35.4162
RT004004RouteTypeB,CHAR365,-80.7107,35.4162
RT004004RouteTypeA,CHAR748,-80.7107,35.4162
RT004004RouteTypeC,CHAR772,-80.7107,35.4162
RT005005RouteTypeB,CHAR229,-80.7107,35.4162
RT005005RouteTypeA,CHAR770,-80.7107,35.4162
RT005005RouteTypeC,CHAR832,-80.7107,35.4162
RT006006RouteTypeB,CHAR759,-80.7107,35.4162
RT006006RouteTypeA,CHAR24,-80.7107,35.4162
RT006006RouteTypeC,CHAR745,-80.7107,35.4162
RT007007RouteTypeB,CHAR70,-80.7107,35.4162
RT007007RouteTypeA,CHAR670,-80.7107,35.4162
RT007007RouteTypeC,CHAR37,-80.7107,35.4162
RT008008RouteTypeB,CHAR435,-80.7107,35.4162
RT008008RouteTypeA,CHAR211,-80.7107,35.4162
RT008008RouteTypeC,CHAR44,-80.7107,35.4162
RT009009RouteTypeB,CHAR101,-80.7107,35.4162
RT009009RouteTypeC,CHAR289,-80.7107,35.4162
RT010010RouteTypeB,CHAR175,-80.7107,35.4162
RT010010RouteTypeC,CHAR297,-80.7107,35.4162
RT011011RouteTypeB,CHAR765,-80.7107,35.4162
RT011011RouteTypeC,CHAR881,-80.7107,35.4162
RT012012RouteTypeB,CHAR526,-80.7107,35.4162
RT012012RouteTypeC,CHAR915,-80.7107,35.4162
RT013013RouteTypeB,CHAR107,-80.7107,35.4162
RT014014RouteTypeB,CHAR456,-80.7107,35.4162
RT015015RouteTypeB,CHAR376,-80.7107,35.4162
RT016016RouteTypeB,CHAR216,-80.7107,35.4162
RT017017RouteTypeB,CHAR743,-80.7107,35.4162
